Provincia,Partido,Localidad,Poblacion,ADSL,CABLEMODEM,FIBRA OPTICA,SATELITAL,WIMAX,WIRELESS,DIAL UP,OTROS,Total general,TELEFONIAFIJA,3G,4G,Latitud,Longitud
SAN JUAN,San Martín,Dos Acequias (Est. Los Angacos),972.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,31.0,--,--,--,-31.4913855475125,-68.4185298472673
SAN JUAN,San Martín,Barrio Sadop,734.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,--,--,--,-31.5367182711489,-68.3955676778174
SAN JUAN,San Martín,Villa Dominguito (Est. Puntilla Blanca),619.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,--,--,--,-31.55912095737,-68.2976446699079
SAN JUAN,Santa Lucía,Santa Lucía,48087.0,2525.0,0.0,62.0,0.0,0.0,2080.0,11.0,4.0,4682.0,SI,SI,SI,-31.5130353688268,-68.4565988777122
SAN JUAN,Sarmiento,Cañada Honda,309.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,SI,--,SI,-31.9850527438787,-68.5481911385325
SAN JUAN,Sarmiento,Cienaguita,438.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,--,--,--,-32.0763381339971,-68.690762577729
SAN JUAN,Sarmiento,Las Lagunas,298.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,--,SI,SI,-32.0443775419211,-68.3778990229646
SAN JUAN,Sarmiento,Los Berros,3783.0,0.0,0.0,1.0,0.0,0.0,66.0,0.0,0.0,67.0,SI,SI,SI,-31.9514576383242,-68.6510941298035
SAN JUAN,Sarmiento,Villa Media Agua,7983.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,194.0,SI,SI,SI,-31.9810022624945,-68.4270029177237
SAN JUAN,Sarmiento,Pedernal,537.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,--,--,SI,-31.9950077029707,-68.7590874861116
SAN JUAN,Sarmiento,Divisadero,413.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,SI,--,SI,-32.0104984358581,-68.6904861018003
SAN JUAN,Sarmiento,Guanacache,200.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,SI,--,SI,-32.0753813271385,-68.5856950572685
SAN JUAN,Sarmiento,Punta del Médano,576.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,SI,--,SI,-31.8946043291143,-68.4183104905607
SAN JUAN,Ullum,Villa Ibáñez,4421.0,0.0,0.0,0.0,0.0,0.0,402.0,1.0,0.0,403.0,SI,SI,SI,-31.4659385111811,-68.7353338028121
SAN JUAN,Valle Fértil,Astica,740.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,SI,SI,SI,-30.9538850864023,-67.3006351406982
SAN JUAN,Valle Fértil,Villa San Agustín,4423.0,0.0,0.0,1.0,3.0,0.0,260.0,0.0,0.0,264.0,SI,--,SI,-30.6367084796207,-67.4650598603898
SAN JUAN,Zonda,Villa Basilio Nievas,4539.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,340.0,SI,SI,SI,-31.543878931951,-68.7407758815646
SAN LUIS,Ayacucho,Candelaria,2729.0,0.0,0.0,0.0,0.0,0.0,797.0,0.0,0.0,797.0,SI,--,SI,-32.0607491134468,-65.8276913716033
SAN LUIS,Ayacucho,La Majada,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,190.0,--,--,--,-32.5298829031211,-66.0429032510053
SAN LUIS,Ayacucho,Leandro N. Alem,379.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,--,--,--,-32.1047821044922,-65.9621124267578
SAN LUIS,Ayacucho,Luján,2016.0,0.0,0.0,0.0,0.0,0.0,984.0,0.0,0.0,984.0,SI,--,--,-32.3660349058479,-65.9425439975458
SAN LUIS,Ayacucho,Quines,7459.0,0.0,0.0,0.0,1.0,0.0,1281.0,0.0,0.0,1282.0,--,--,SI,-32.2330822365033,-65.8056329969317
SAN LUIS,Ayacucho,Río Juan Gómez,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,62.0,--,--,--,-32.603889,-66.086944
SAN LUIS,Ayacucho,San Francisco del Monte de Oro,3732.0,0.0,0.0,0.0,0.0,0.0,1405.0,0.0,0.0,1405.0,--,--,SI,-32.6006392247112,-66.1273702635842
SAN LUIS,Ayacucho,San Miguel,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,--,--,--,-32.14116477,-65.81342262
SAN LUIS,Ayacucho,Pampa Grande,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,--,--,--,-32.3724224723278,-66.3077548668586
SAN LUIS,Ayacucho,Lomas Blancas,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,28.0,--,--,--,-32.3338629051211,-66.4716765323555
SAN LUIS,Belgrano,La Calera,598.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,310.0,SI,--,--,-32.8619918957825,-66.8506529764617
SAN LUIS,Belgrano,Los Molles,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,225.0,--,--,--,-33.10962076,-66.28134706
SAN LUIS,Belgrano,Nogolí,739.0,0.0,0.0,0.0,0.0,0.0,547.0,0.0,0.0,547.0,SI,--,--,-32.9173752831041,-66.3257602058349
SAN LUIS,Belgrano,San Pedro,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,--,--,--,-32.9709634117604,-66.6970240054288
SAN LUIS,Belgrano,Villa de la Quebrada,523.0,0.0,0.0,0.0,0.0,0.0,513.0,0.0,0.0,513.0,SI,--,--,-33.0161741932684,-66.2920464806382
SAN LUIS,Belgrano,Villa General Roca,162.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,116.0,--,--,--,-32.6661925630759,-66.4524010178082
SAN LUIS,Chacabuco,Concarán,5119.0,0.0,0.0,0.0,2.0,0.0,1821.0,0.0,0.0,1823.0,--,SI,SI,-32.5607275180287,-65.2452806076649
SAN LUIS,Chacabuco,Cortaderas,822.0,0.0,0.0,5.0,0.0,0.0,886.0,0.0,0.0,891.0,SI,SI,SI,-32.5076504245814,-64.9869655159434
SAN LUIS,Chacabuco,Naschel,3543.0,0.0,0.0,0.0,0.0,0.0,1091.0,0.0,0.0,1091.0,SI,--,SI,-32.9168215937221,-65.3755476812695
SAN LUIS,Chacabuco,Papagayos,433.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,51.0,--,--,--,-32.6786405437002,-64.9881795223679
SAN LUIS,Chacabuco,Renca,178.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,113.0,--,--,--,-32.7717680736652,-65.3637605007649
SAN LUIS,Chacabuco,San Pablo,192.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,75.0,--,--,--,-32.658342389353,-65.3080920411456
SAN LUIS,Chacabuco,Tilisarao,6256.0,0.0,0.0,0.0,0.0,0.0,1582.0,0.0,0.0,1582.0,--,SI,SI,-32.7329281106581,-65.2915274383295
SAN LUIS,Chacabuco,Villa del Carmen,751.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,325.0,SI,--,SI,-32.9411267835778,-65.0394664526979
SAN LUIS,Chacabuco,Villa Larca,957.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,512.0,SI,SI,SI,-32.6175433008771,-64.9809087535547
SAN LUIS,Chacabuco,El Algarrobal,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,--,--,--,-32.7114393924943,-65.4671947070394
SAN LUIS,Coronel Pringles,Carolina,251.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,208.0,SI,--,--,-32.8128571637146,-66.0932327577628
SAN LUIS,Coronel Pringles,El Trapiche,1200.0,0.0,0.0,0.0,0.0,0.0,1067.0,0.0,0.0,1067.0,SI,SI,SI,-33.1082715280981,-66.063371211902
SAN LUIS,Coronel Pringles,Fraga,1127.0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,0.0,470.0,SI,--,SI,-33.502087069887,-65.7926477789763
SAN LUIS,Coronel Pringles,La Bajada,91.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,53.0,--,--,--,-33.157161301266,-66.0131877714641
SAN LUIS,Coronel Pringles,La Florida,297.0,0.0,0.0,0.0,0.0,0.0,278.0,0.0,0.0,278.0,--,--,--,-33.1167587248711,-66.0020090018267
SAN LUIS,Coronel Pringles,La Toma,7374.0,100.0,0.0,0.0,0.0,0.0,2182.0,0.0,0.0,2282.0,--,SI,SI,-33.0544376204479,-65.62269821015
SAN LUIS,Coronel Pringles,Río Grande,155.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,178.0,--,--,--,-33.0485046022503,-66.0717543089664
SAN LUIS,Coronel Pringles,Saladillo,275.0,0.0,0.0,1.0,0.0,0.0,149.0,0.0,0.0,150.0,--,SI,SI,-33.2005664915694,-65.8531363375249
SAN LUIS,Coronel Pringles,El Durazno,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,78.0,--,SI,--,-33.1933000679405,-66.1568981530519
SAN LUIS,General Pedernera,Juan Jorba,201.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,101.0,SI,--,SI,-33.6132806299836,-65.2717502963014
SAN LUIS,General Pedernera,Juan Llerena,272.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,105.0,SI,--,--,-33.2811132563767,-65.6145766804084
SAN LUIS,General Pedernera,Justo Daract,10135.0,181.0,0.0,0.0,0.0,0.0,1773.0,4.0,0.0,1958.0,SI,SI,SI,-33.8585834476817,-65.1870408754728
SAN LUIS,General Pedernera,La Punilla,192.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,129.0,SI,--,--,-33.1429537099622,-65.0861306811866
SAN LUIS,General Pedernera,Lavaisse,68.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,45.0,--,--,--,-33.8221476840744,-65.4237934358157
SAN LUIS,General Pedernera,San José del Morro,91.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,143.0,--,--,--,-33.2119853031031,-65.4927334484497
SAN LUIS,General Pedernera,Villa Mercedes,111391.0,2185.0,11032.0,3.0,0.0,0.0,10560.0,86.0,14401.0,38267.0,SI,SI,SI,-33.6738636408858,-65.4624765290195
SAN LUIS,General Pedernera,Villa Salles,76.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,--,--,--,-33.84292794921,-65.2147610955176
SAN LUIS,General Pedernera,La Angelina,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,21.0,--,--,--,-34.36107586,-65.32806491
SAN LUIS,Gobernador Dupuy,Anchorena,631.0,0.0,0.0,0.0,0.0,0.0,228.0,1.0,0.0,229.0,SI,--,SI,-35.6746450244219,-65.4244230509371
SAN LUIS,Gobernador Dupuy,Arizona,1040.0,0.0,0.0,0.0,0.0,0.0,225.0,3.0,0.0,228.0,SI,--,SI,-35.7229145031177,-65.3187210360081
SAN LUIS,Gobernador Dupuy,Bagual,230.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,55.0,SI,--,--,-35.1448484513353,-65.5676652450981
SAN LUIS,Gobernador Dupuy,Batavia,349.0,0.0,0.0,0.0,2.0,0.0,159.0,0.0,0.0,161.0,SI,--,--,-34.7755332557227,-65.6862987148176
SAN LUIS,Gobernador Dupuy,Buena Esperanza,2933.0,0.0,0.0,0.0,1.0,0.0,938.0,1.0,0.0,940.0,SI,--,SI,-34.7582787968944,-65.2503691694475
SAN LUIS,Gobernador Dupuy,Fortín El Patria,480.0,0.0,0.0,0.0,1.0,0.0,139.0,0.0,0.0,140.0,SI,--,SI,-34.769756515675,-65.5229345175781
SAN LUIS,Gobernador Dupuy,Fortuna,82.0,0.0,0.0,0.0,1.0,0.0,266.0,1.0,0.0,268.0,SI,--,--,-35.1282918635603,-65.3818218917708
SAN LUIS,Gobernador Dupuy,La Maroma,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,--,--,--,-35.2127003045126,-66.3264252245578
SAN LUIS,Gobernador Dupuy,Martín de Loyola,78.0,0.0,0.0,0.0,2.0,0.0,34.0,0.0,0.0,36.0,--,--,--,-35.7111681131223,-66.3525275844943
SAN LUIS,Gobernador Dupuy,Nahuel Mapá,66.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,SI,--,--,-34.7833678660504,-66.1701498297947
SAN LUIS,Gobernador Dupuy,Navia,205.0,0.0,0.0,0.0,2.0,0.0,84.0,0.0,0.0,86.0,SI,--,--,-34.7726733665409,-66.5862788668642
SAN LUIS,Gobernador Dupuy,Nueva Galia,1353.0,0.0,0.0,0.0,0.0,0.0,552.0,0.0,0.0,552.0,SI,--,SI,-35.1124747000615,-65.2532109154966
SAN LUIS,Gobernador Dupuy,Unión,2462.0,0.0,0.0,0.0,0.0,0.0,776.0,0.0,0.0,776.0,SI,--,SI,-35.1549261061197,-65.9424468511458
SAN LUIS,Junín,Carpinteria,1788.0,96.0,7.0,0.0,0.0,0.0,884.0,0.0,0.0,987.0,SI,SI,SI,-32.4102495120789,-65.0113926769819
SAN LUIS,Junín,Cerro de Oro,560.0,0.0,0.0,1.0,0.0,0.0,253.0,0.0,0.0,254.0,SI,--,--,-32.3851963369856,-64.9859436108737
SAN LUIS,Junín,Lafinur,201.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,74.0,--,--,--,-32.0621151953791,-65.3496815467824
SAN LUIS,Junín,Los Cajones,431.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,164.0,SI,--,--,-32.0257513048361,-65.3749361476641
SAN LUIS,Junín,Los Molles,732.0,0.0,0.0,0.0,0.0,0.0,524.0,0.0,0.0,524.0,SI,--,--,-32.4395447509138,-65.0106822684226
SAN LUIS,Junín,Merlo,17084.0,1811.0,256.0,2.0,0.0,0.0,5061.0,0.0,0.0,7130.0,SI,SI,SI,-32.3425391142336,-65.0141372032908
SAN LUIS,Junín,Santa Rosa del Conlara,5511.0,142.0,0.0,0.0,0.0,0.0,1885.0,0.0,0.0,2027.0,SI,SI,SI,-32.3423081509941,-65.2071206614116
SAN LUIS,Junín,Talita,50.0,0.0,0.0,0.0,2.0,0.0,88.0,0.0,0.0,90.0,--,--,--,-32.2481203088315,-65.5838734087874
SAN LUIS,La Capital,Alto Pelado,119.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,58.0,--,--,--,-33.8425029072214,-66.1375993056552
SAN LUIS,La Capital,Alto Pencoso,272.0,0.0,0.0,1.0,0.0,0.0,77.0,0.0,0.0,78.0,--,--,SI,-33.4306363842929,-66.9279669116981
SAN LUIS,La Capital,Balde,589.0,0.0,0.0,1.0,5.0,0.0,160.0,0.0,0.0,166.0,--,--,SI,-33.3432695635018,-66.626047423873
SAN LUIS,La Capital,Beazley,957.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,197.0,--,--,--,-33.757734110106,-66.6459600305752
SAN LUIS,La Capital,Cazador,100.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,--,--,--,-33.8576584773376,-66.3696150667545
SAN LUIS,La Capital,Chosmes,47.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,--,SI,SI,-33.3959968949714,-66.7463973832244
SAN LUIS,La Capital,Desaguadero,96.0,0.0,0.0,1.0,0.0,0.0,76.0,0.0,0.0,77.0,--,--,--,-33.4004585255775,-67.148082207766
SAN LUIS,La Capital,El Volcán,1775.0,0.0,0.0,0.0,0.0,0.0,1156.0,0.0,0.0,1156.0,SI,--,--,-33.2512966067626,-66.1877022971966
SAN LUIS,La Capital,Jarilla,46.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0,--,--,--,-33.398658341972,-67.0274295478727
SAN LUIS,La Capital,Juana Koslay,12467.0,432.0,0.0,0.0,0.0,0.0,3189.0,2.0,0.0,3623.0,SI,--,--,-33.2889484546354,-66.2580406259221
SAN LUIS,La Capital,Potrero de los Funes,1698.0,0.0,0.0,0.0,0.0,0.0,3842.0,0.0,0.0,3842.0,SI,SI,SI,-33.2187787091432,-66.2307288183005
SAN LUIS,La Capital,Salinas del Bebedero,76.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,39.0,SI,--,--,-33.501125039306,-66.6514406177997
SAN LUIS,La Capital,San Jerónimo,330.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,182.0,--,--,--,-33.1383053611749,-66.5166859326585
SAN LUIS,La Capital,San Luis,169947.0,3039.0,1.0,4.0,2.0,0.0,18725.0,86.0,1.0,21858.0,SI,SI,SI,-33.3023139659883,-66.3360877357358
SAN LUIS,La Capital,Zanjitas,201.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,85.0,--,--,--,-33.8022746844103,-66.415462549085
SAN LUIS,La Capital,La Punta,13182.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,--,SI,SI,-33.1816571259341,-66.313607690249
SAN LUIS,La Capital,Las Barrancas,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,26.0,--,--,--,-33.6311225157713,-66.2841166130187
SAN LUIS,La Capital,Varela,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,--,--,--,-34.12261759,-66.46370684
SAN LUIS,La Capital,Boca Del Tigre,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,--,--,--,-33.3687779642577,-66.4074181299698
SAN LUIS,Libertador Grl. San Martín,La Ramada,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,--,--,--,-32.69361676,-65.57906863
SAN LUIS,Libertador Grl. San Martín,La Vertiente,98.0,0.0,0.0,0.0,2.0,0.0,56.0,0.0,0.0,58.0,--,--,--,-32.7975027746267,-65.75689743163
SAN LUIS,Libertador Grl. San Martín,Las Aguadas,100.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,61.0,--,--,--,-32.3763580460128,-65.5012041382003
SAN LUIS,Libertador Grl. San Martín,Las Chacras,176.0,0.0,0.0,0.0,5.0,0.0,59.0,0.0,0.0,64.0,--,--,--,-32.5435132286539,-65.7446386901217
SAN LUIS,Libertador Grl. San Martín,Las Lagunas,111.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,51.0,--,--,--,-32.6298120296294,-65.551144128608
SAN LUIS,Libertador Grl. San Martín,Paso Grande,427.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,179.0,SI,--,--,-32.8769737284291,-65.6345301522077
SAN LUIS,Libertador Grl. San Martín,Potrerillo,40.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,58.0,--,--,--,-32.671401244488,-65.6626272217675
SAN LUIS,Libertador Grl. San Martín,San Martín,697.0,1.0,0.0,0.0,0.0,0.0,304.0,1.0,0.0,306.0,SI,--,--,-32.4132690463752,-65.6759306690121
SAN LUIS,Libertador Grl. San Martín,Villa de Praga,181.0,0.0,0.0,0.0,1.0,0.0,200.0,0.0,0.0,201.0,SI,--,--,-32.5339640778181,-65.6477042790938
SAN LUIS,Libertador Grl. San Martín,El Puesto,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,--,--,--,-32.34642911,-65.46720015
SANTA CRUZ,Corpen Aike,Comandante Luis Piedrabuena,6405.0,624.0,618.0,1.0,1.0,0.0,62.0,2.0,1.0,1309.0,SI,SI,SI,-49.9859909808201,-68.9130816915927
SANTA CRUZ,Corpen Aike,Puerto Santa Cruz,4431.0,738.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,745.0,SI,--,SI,-50.0171892721878,-68.5248246324655
SANTA CRUZ,Deseado,Caleta Olivia,51733.0,0.0,8280.0,720.0,5.0,0.0,507.0,0.0,2.0,9514.0,--,SI,SI,-46.4459492303195,-67.5251564969847
SANTA CRUZ,Deseado,Cañadón Seco,879.0,0.0,0.0,2.0,3.0,0.0,118.0,0.0,0.0,123.0,--,SI,--,-46.5588457703439,-67.616856368573
SANTA CRUZ,Deseado,Jaramillo,420.0,0.0,0.0,0.0,2.0,0.0,86.0,0.0,0.0,88.0,SI,--,--,-47.1847032165887,-67.145582198474
SANTA CRUZ,Deseado,Las Heras,17821.0,0.0,0.0,2303.0,1.0,0.0,1135.0,0.0,1.0,3440.0,--,SI,SI,-46.5424553787867,-68.9341773229667
SANTA CRUZ,Deseado,Pico Truncado,20889.0,0.0,0.0,2846.0,2.0,0.0,1068.0,0.0,1.0,3917.0,--,SI,SI,-46.7938981244061,-67.9575704898943
SANTA CRUZ,Deseado,Puerto Deseado,14183.0,1473.0,0.0,0.0,12.0,0.0,0.0,9.0,1.0,1495.0,SI,SI,SI,-47.7514649275067,-65.9012043680086
SANTA CRUZ,Deseado,Tellier,58.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,--,--,--,-47.6487686074581,-66.0446356831872
SANTA CRUZ,Güer Aike,28 de Noviembre,6145.0,0.0,0.0,10.0,1.0,0.0,195.0,0.0,6.0,212.0,SI,SI,SI,-51.5787581525544,-72.2080410883792
SANTA CRUZ,Güer Aike,El Turbio (Est. Gobernador Mayer),55.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,--,--,--,-51.6805338519685,-72.0874860687819
SANTA CRUZ,Güer Aike,Río Gallegos,95796.0,3971.0,9772.0,736.0,13.0,0.0,0.0,178.0,2.0,14672.0,SI,SI,SI,-51.6214349839165,-69.2290509293744
SANTA CRUZ,Güer Aike,Yacimientos Río Turbio,8814.0,259.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,261.0,SI,SI,SI,-51.5328383738253,-72.3341032077956
SANTA CRUZ,Lago Argentino,El Calafate,16655.0,2595.0,0.0,3717.0,7.0,0.0,618.0,0.0,1.0,6938.0,SI,SI,SI,-50.3373208485428,-72.2619950698979
SANTA CRUZ,Lago Argentino,El Chaltén,1627.0,0.0,0.0,431.0,3.0,0.0,2.0,0.0,1.0,437.0,SI,--,--,-49.3319731177032,-72.8916267088672
SANTA CRUZ,Lago Argentino,Tres Lagos,282.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SI,--,--,-49.5990148275349,-71.445802241684
SANTA CRUZ,Lago Buenos Aires,Los Antiguos,3363.0,0.0,0.0,0.0,6.0,0.0,30.0,2.0,1.0,39.0,SI,--,SI,-46.5487484894558,-71.6274835082657
SANTA CRUZ,Lago Buenos Aires,Perito Moreno,4617.0,0.0,2600.0,0.0,3.0,0.0,0.0,8.0,101.0,2712.0,SI,SI,SI,-46.5921416878797,-70.9257278426639
SANTA CRUZ,Magallanes,Puerto San Julián,7894.0,877.0,2150.0,0.0,8.0,0.0,153.0,1.0,1.0,3190.0,SI,SI,SI,-49.307703595363,-67.7319702926075
SANTA CRUZ,Río Chico,Bajo Caracoles,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,--,--,--,-47.4461490043983,-70.9285155605965
SANTA CRUZ,Río Chico,Gobernador Gregores,4497.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,6.0,SI,--,--,-48.7521223249696,-70.2442035901869
SANTA FE,9 de Julio,Esteban Rams,169.0,0.0,0.0,0.0,2.0,0.0,35.0,0.0,0.0,37.0,SI,--,SI,-29.7726717957721,-61.4881512346811
SANTA FE,9 de Julio,Gato Colorado,998.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,SI,--,SI,-28.0245785095892,-61.1879373297868
SANTA FE,9 de Julio,Gregoria Pérez de Denis (Est. El Nochero),1358.0,0.0,0.0,0.0,3.0,0.0,144.0,0.0,0.0,147.0,SI,--,SI,-28.2296230607257,-61.5297529930521
SANTA FE,9 de Julio,Logroño,630.0,1.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,48.0,SI,SI,SI,-29.5042812797874,-61.6967327802837
SANTA FE,9 de Julio,Montefiore,146.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,18.0,SI,--,--,-29.6678698226711,-61.867108287483
SANTA FE,9 de Julio,Pozo Borrado,980.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,127.0,SI,--,SI,-28.9399423031181,-61.7055999743386
SANTA FE,9 de Julio,San Bernardo,228.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,109.0,--,--,--,-28.6300342810186,-61.5069219893981
SANTA FE,9 de Julio,Santa Margarita,993.0,0.0,0.0,0.0,5.0,0.0,96.0,0.0,0.0,101.0,SI,--,SI,-28.3149549140447,-61.550329937355
SANTA FE,9 de Julio,Tostado,14582.0,1328.0,6.0,0.0,2.0,0.0,1752.0,0.0,0.0,3088.0,SI,SI,SI,-29.2344732488739,-61.7719824163622
SANTA FE,9 de Julio,Villa Minetti,4876.0,0.0,0.0,0.0,5.0,0.0,264.0,0.0,0.0,269.0,SI,SI,SI,-28.6247095403571,-61.6279859869967
SANTA FE,Belgrano,Armstrong,11181.0,1343.0,0.0,99.0,0.0,0.0,38.0,0.0,0.0,1480.0,SI,SI,SI,-32.7846557002825,-61.605481877095
SANTA FE,Belgrano,Bouquet,1230.0,388.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,389.0,SI,--,SI,-32.4247998561473,-61.8903345863257
SANTA FE,Belgrano,Las Parejas,12375.0,1445.0,154.0,0.0,0.0,0.0,124.0,0.0,0.0,1723.0,SI,SI,SI,-32.6826842550048,-61.5185798347876
SANTA FE,Belgrano,Las Rosas,13068.0,1413.0,2308.0,225.0,0.0,0.0,33.0,0.0,0.0,3979.0,SI,SI,SI,-32.4785768176046,-61.5748036822531
SANTA FE,Belgrano,Montes de Oca,2655.0,591.0,0.0,0.0,1.0,0.0,43.0,0.0,168.0,803.0,SI,--,SI,-32.567997020224,-61.7680762352029
SANTA FE,Belgrano,Tortugas,2234.0,177.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,178.0,SI,SI,SI,-32.7482982621557,-61.8203359267394
SANTA FE,Caseros,Arequito,6533.0,81.0,2241.0,0.0,0.0,0.0,0.0,0.0,0.0,2322.0,SI,SI,SI,-33.1483008378636,-61.4713349349693
SANTA FE,Caseros,Arteaga,3089.0,78.0,868.0,0.0,0.0,0.0,87.0,0.0,0.0,1033.0,SI,SI,SI,-33.0911311154911,-61.7917113876172
SANTA FE,Caseros,Beravebú,2225.0,0.0,0.0,0.0,0.0,0.0,346.0,0.0,0.0,346.0,SI,SI,SI,-33.3414152210784,-61.8622809808056
SANTA FE,Caseros,Bigand,4939.0,590.0,1065.0,0.0,0.0,0.0,0.0,0.0,0.0,1655.0,SI,SI,SI,-33.3761183026397,-61.185501310201
SANTA FE,Caseros,Casilda,34703.0,4432.0,1710.0,895.0,0.0,0.0,1129.0,0.0,0.0,8166.0,SI,SI,SI,-33.0424955546762,-61.1693311184421
SANTA FE,Caseros,Chabás,6871.0,645.0,0.0,0.0,0.0,0.0,13.0,0.0,850.0,1508.0,SI,SI,SI,-33.2470674643201,-61.3575935561826
SANTA FE,Caseros,Chañar Ladeado,5415.0,84.0,808.0,401.0,0.0,0.0,0.0,0.0,0.0,1293.0,SI,SI,SI,-33.3258409849243,-62.0386496702618
SANTA FE,Caseros,Gödeken,1652.0,0.0,531.0,1.0,0.0,0.0,0.0,0.0,0.0,532.0,SI,--,SI,-33.402405547162,-61.8449306727075
